"id" ,"cnt","dteday"    ,"season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed"
15959,306  ,"2012-11-02",4       ,1   ,11    ,15  ,0        ,5        ,1           ,2           ,0.4   ,0.4091 ,0.4  ,0.4179
2206 ,325  ,"2011-04-06",2       ,0   ,4     ,18  ,0        ,3        ,1           ,1           ,0.52  ,0.5    ,0.29 ,0.3582
12915,527  ,"2012-06-27",3       ,1   ,6     ,7   ,0        ,3        ,1           ,1           ,0.6   ,0.6212 ,0.43 ,0.3582
10568,154  ,"2012-03-21",2       ,1   ,3     ,10  ,0        ,3        ,1           ,2           ,0.52  ,0.5    ,0.83 ,0.1642
3912 ,188  ,"2011-06-16",2       ,0   ,6     ,21  ,0        ,4        ,1           ,3           ,0.62  ,0.5758 ,0.83 ,0.2537
16600,178  ,"2012-11-29",4       ,1   ,11    ,10  ,0        ,4        ,1           ,1           ,0.28  ,0.303  ,0.65 ,0.0896
17072,3    ,"2012-12-19",4       ,1   ,12    ,2   ,0        ,3        ,1           ,1           ,0.28  ,0.303  ,0.65 ,0.0896
6960 ,310  ,"2011-10-22",4       ,0   ,10    ,14  ,0        ,6        ,0           ,2           ,0.48  ,0.4697 ,0.48 ,0.2239
2929 ,151  ,"2011-05-06",2       ,0   ,5     ,22  ,0        ,5        ,1           ,1           ,0.46  ,0.4545 ,0.72 ,0.2239
1212 ,87   ,"2011-02-23",1       ,0   ,2     ,13  ,0        ,3        ,1           ,1           ,0.3   ,0.3182 ,0.28 ,0.0896
15500,249  ,"2012-10-13",4       ,1   ,10    ,0   ,0        ,6        ,0           ,1           ,0.36  ,0.3636 ,0.57 ,0.0896
7352 ,108  ,"2011-11-07",4       ,0   ,11    ,22  ,0        ,1        ,1           ,1           ,0.36  ,0.3636 ,0.81 ,0.0896
11127,427  ,"2012-04-13",2       ,1   ,4     ,19  ,0        ,5        ,1           ,1           ,0.54  ,0.5152 ,0.24 ,0.1642
2180 ,130  ,"2011-04-05",2       ,0   ,4     ,16  ,0        ,2        ,1           ,1           ,0.38  ,0.3939 ,0.46 ,0.4179
6011 ,26   ,"2011-09-13",3       ,0   ,9     ,0   ,0        ,2        ,1           ,1           ,0.6   ,0.5455 ,0.88 ,0.1045
3425 ,239  ,"2011-05-27",2       ,0   ,5     ,14  ,0        ,5        ,1           ,1           ,0.76  ,0.697  ,0.55 ,0.2537
17260,3    ,"2012-12-27",1       ,1   ,12    ,0   ,0        ,4        ,1           ,3           ,0.26  ,0.2273 ,0.87 ,0.2985
12962,163  ,"2012-06-29",3       ,1   ,6     ,6   ,0        ,5        ,1           ,2           ,0.7   ,0.6515 ,0.61 ,0.1642
15567,239  ,"2012-10-15",4       ,1   ,10    ,19  ,0        ,1        ,1           ,3           ,0.52  ,0.5    ,0.83 ,0.0896
11188,597  ,"2012-04-16",2       ,1   ,4     ,8   ,1        ,1        ,0           ,2           ,0.56  ,0.5303 ,0.83 ,0.1642
3802 ,34   ,"2011-06-12",2       ,0   ,6     ,7   ,0        ,0        ,0           ,1           ,0.64  ,0.5909 ,0.78 ,0.1045
3482 ,135  ,"2011-05-29",2       ,0   ,5     ,23  ,0        ,0        ,0           ,1           ,0.66  ,0.5909 ,0.89 ,0.1642
6261 ,35   ,"2011-09-23",4       ,0   ,9     ,10  ,0        ,5        ,1           ,3           ,0.62  ,0.5152 ,1    ,0.1045
6205 ,6    ,"2011-09-21",3       ,0   ,9     ,2   ,0        ,3        ,1           ,1           ,0.54  ,0.5152 ,0.94 ,0
9968 ,93   ,"2012-02-25",1       ,1   ,2     ,8   ,0        ,6        ,0           ,1           ,0.26  ,0.2273 ,0.48 ,0.2985
3347 ,434  ,"2011-05-24",2       ,0   ,5     ,8   ,0        ,2        ,1           ,3           ,0.62  ,0.5758 ,0.83 ,0.2239
3215 ,213  ,"2011-05-18",2       ,0   ,5     ,20  ,0        ,3        ,1           ,3           ,0.56  ,0.5303 ,0.88 ,0.1343
3050 ,81   ,"2011-05-11",2       ,0   ,5     ,23  ,0        ,3        ,1           ,1           ,0.46  ,0.4545 ,0.88 ,0.2537
6022 ,153  ,"2011-09-13",3       ,0   ,9     ,11  ,0        ,2        ,1           ,1           ,0.7   ,0.6515 ,0.61 ,0.1642
9810 ,404  ,"2012-02-18",1       ,1   ,2     ,16  ,0        ,6        ,0           ,1           ,0.44  ,0.4394 ,0.44 ,0.3284
10641,273  ,"2012-03-24",2       ,1   ,3     ,11  ,0        ,6        ,0           ,2           ,0.5   ,0.4848 ,0.94 ,0.194
733  ,63   ,"2011-02-02",1       ,0   ,2     ,21  ,0        ,3        ,1           ,1           ,0.22  ,0.197  ,0.47 ,0.3284
13138,275  ,"2012-07-06",3       ,1   ,7     ,14  ,0        ,5        ,1           ,1           ,0.9   ,0.803  ,0.31 ,0.1642
5686 ,493  ,"2011-08-30",3       ,0   ,8     ,8   ,0        ,2        ,1           ,1           ,0.62  ,0.6212 ,0.57 ,0.1343
15174,472  ,"2012-09-29",4       ,1   ,9     ,10  ,0        ,6        ,0           ,1           ,0.54  ,0.5152 ,0.56 ,0.2537
3987 ,26   ,"2011-06-20",2       ,0   ,6     ,0   ,0        ,1        ,1           ,1           ,0.66  ,0.6061 ,0.83 ,0.1642
11544,8    ,"2012-05-01",2       ,1   ,5     ,4   ,0        ,2        ,1           ,2           ,0.52  ,0.5    ,0.72 ,0.0896
14227,102  ,"2012-08-20",3       ,1   ,8     ,23  ,0        ,1        ,1           ,2           ,0.6   ,0.5606 ,0.83 ,0
12457,29   ,"2012-06-08",2       ,1   ,6     ,5   ,0        ,5        ,1           ,1           ,0.5   ,0.4848 ,0.72 ,0.1045
16357,131  ,"2012-11-19",4       ,1   ,11    ,6   ,0        ,1        ,1           ,2           ,0.36  ,0.3333 ,0.66 ,0.2537
2846 ,140  ,"2011-05-03",2       ,0   ,5     ,11  ,0        ,2        ,1           ,2           ,0.66  ,0.6212 ,0.65 ,0.3284
1463 ,2    ,"2011-03-06",1       ,0   ,3     ,6   ,0        ,0        ,0           ,2           ,0.42  ,0.4242 ,0.94 ,0.3582
12248,253  ,"2012-05-30",2       ,1   ,5     ,12  ,0        ,3        ,1           ,1           ,0.7   ,0.6515 ,0.54 ,0
6520 ,27   ,"2011-10-04",4       ,0   ,10    ,5   ,0        ,2        ,1           ,1           ,0.4   ,0.4091 ,0.82 ,0.1343
1971 ,30   ,"2011-03-27",2       ,0   ,3     ,22  ,0        ,0        ,0           ,1           ,0.26  ,0.2576 ,0.41 ,0.1642
7180 ,422  ,"2011-10-31",4       ,0   ,10    ,18  ,0        ,1        ,1           ,1           ,0.4   ,0.4091 ,0.66 ,0.0896
9800 ,9    ,"2012-02-18",1       ,1   ,2     ,6   ,0        ,6        ,0           ,1           ,0.24  ,0.2879 ,0.7  ,0
1274 ,10   ,"2011-02-26",1       ,0   ,2     ,5   ,0        ,6        ,0           ,2           ,0.22  ,0.2424 ,0.64 ,0.1045
7585 ,116  ,"2011-11-17",4       ,0   ,11    ,15  ,0        ,4        ,1           ,2           ,0.34  ,0.303  ,0.49 ,0.4478
180  ,55   ,"2011-01-08",1       ,0   ,1     ,18  ,0        ,6        ,0           ,1           ,0.14  ,0.1212 ,0.39 ,0.2985
10921,1    ,"2012-04-05",2       ,1   ,4     ,4   ,0        ,4        ,1           ,1           ,0.38  ,0.3939 ,0.43 ,0.2836
11309,331  ,"2012-04-21",2       ,1   ,4     ,9   ,0        ,6        ,0           ,1           ,0.54  ,0.5152 ,0.77 ,0.1642
863  ,135  ,"2011-02-08",1       ,0   ,2     ,9   ,0        ,2        ,1           ,1           ,0.24  ,0.197  ,0.52 ,0.4925
9061 ,93   ,"2012-01-18",1       ,1   ,1     ,10  ,0        ,3        ,1           ,1           ,0.3   ,0.2727 ,0.42 ,0.4627
12759,539  ,"2012-06-20",2       ,1   ,6     ,19  ,0        ,3        ,1           ,1           ,0.88  ,0.7879 ,0.37 ,0.2537
12450,228  ,"2012-06-07",2       ,1   ,6     ,22  ,0        ,4        ,1           ,1           ,0.6   ,0.6212 ,0.46 ,0.1642
15471,743  ,"2012-10-11",4       ,1   ,10    ,19  ,0        ,4        ,1           ,1           ,0.44  ,0.4394 ,0.51 ,0.1343
3147 ,38   ,"2011-05-16",2       ,0   ,5     ,0   ,0        ,1        ,1           ,1           ,0.52  ,0.5    ,0.94 ,0.1045
12845,232  ,"2012-06-24",3       ,1   ,6     ,9   ,0        ,0        ,0           ,1           ,0.72  ,0.6667 ,0.51 ,0
14073,286  ,"2012-08-14",3       ,1   ,8     ,13  ,0        ,2        ,1           ,1           ,0.8   ,0.7273 ,0.46 ,0.0896
14564,29   ,"2012-09-04",3       ,1   ,9     ,0   ,0        ,2        ,1           ,2           ,0.7   ,0.6667 ,0.84 ,0.2537
3546 ,152  ,"2011-06-01",2       ,0   ,6     ,15  ,0        ,3        ,1           ,1           ,0.9   ,0.8333 ,0.39 ,0.2985
10247,46   ,"2012-03-08",1       ,1   ,3     ,0   ,0        ,4        ,1           ,1           ,0.44  ,0.4394 ,0.62 ,0.3284
10547,284  ,"2012-03-20",1       ,1   ,3     ,13  ,0        ,2        ,1           ,1           ,0.6   ,0.5758 ,0.78 ,0.194
4692 ,199  ,"2011-07-19",3       ,0   ,7     ,9   ,0        ,2        ,1           ,2           ,0.8   ,0.7879 ,0.63 ,0.1343
8244 ,3    ,"2011-12-15",4       ,0   ,12    ,3   ,0        ,4        ,1           ,2           ,0.32  ,0.3333 ,0.7  ,0.1343
5856 ,89   ,"2011-09-06",3       ,0   ,9     ,11  ,0        ,2        ,1           ,3           ,0.54  ,0.5152 ,0.83 ,0.3881
879  ,7    ,"2011-02-09",1       ,0   ,2     ,1   ,0        ,3        ,1           ,1           ,0.1   ,0.1061 ,0.36 ,0.2239
6582 ,343  ,"2011-10-06",4       ,0   ,10    ,19  ,0        ,4        ,1           ,1           ,0.52  ,0.5    ,0.59 ,0.1045
537  ,63   ,"2011-01-24",1       ,0   ,1     ,12  ,0        ,1        ,1           ,2           ,0.12  ,0.1364 ,0.42 ,0.194
13974,193  ,"2012-08-10",3       ,1   ,8     ,10  ,0        ,5        ,1           ,1           ,0.66  ,0.5909 ,0.89 ,0.1045
1559 ,24   ,"2011-03-10",1       ,0   ,3     ,9   ,0        ,4        ,1           ,3           ,0.4   ,0.4091 ,0    ,0.2239
12360,8    ,"2012-06-04",2       ,1   ,6     ,4   ,0        ,1        ,1           ,1           ,0.54  ,0.5152 ,0.64 ,0.0896
17333,28   ,"2012-12-30",1       ,1   ,12    ,1   ,0        ,0        ,0           ,2           ,0.26  ,0.2273 ,0.56 ,0.4179
6877 ,7    ,"2011-10-19",4       ,0   ,10    ,2   ,0        ,3        ,1           ,2           ,0.52  ,0.5    ,0.77 ,0.194
3263 ,220  ,"2011-05-20",2       ,0   ,5     ,20  ,0        ,5        ,1           ,1           ,0.58  ,0.5455 ,0.64 ,0.1045
14685,124  ,"2012-09-09",3       ,1   ,9     ,1   ,0        ,0        ,0           ,1           ,0.56  ,0.5303 ,0.73 ,0.2239
13815,469  ,"2012-08-03",3       ,1   ,8     ,19  ,0        ,5        ,1           ,2           ,0.8   ,0.7879 ,0.63 ,0.2239
1059 ,118  ,"2011-02-16",1       ,0   ,2     ,20  ,0        ,3        ,1           ,1           ,0.38  ,0.3939 ,0.43 ,0.194
9501 ,181  ,"2012-02-05",1       ,1   ,2     ,18  ,0        ,0        ,0           ,1           ,0.3   ,0.2879 ,0.52 ,0.2537
4444 ,53   ,"2011-07-09",3       ,0   ,7     ,1   ,0        ,6        ,0           ,2           ,0.64  ,0.5758 ,0.89 ,0.1045
10833,451  ,"2012-04-01",2       ,1   ,4     ,11  ,0        ,0        ,0           ,2           ,0.4   ,0.4091 ,0.71 ,0.194
13729,45   ,"2012-07-31",3       ,1   ,7     ,5   ,0        ,2        ,1           ,1           ,0.66  ,0.6061 ,0.83 ,0.1642
5025 ,117  ,"2011-08-02",3       ,0   ,8     ,6   ,0        ,2        ,1           ,1           ,0.68  ,0.6364 ,0.69 ,0.1045
1247 ,10   ,"2011-02-25",1       ,0   ,2     ,1   ,0        ,5        ,1           ,2           ,0.32  ,0.3485 ,1    ,0
7106 ,308  ,"2011-10-28",4       ,0   ,10    ,16  ,0        ,5        ,1           ,2           ,0.36  ,0.3485 ,0.46 ,0.1642
7833 ,32   ,"2011-11-27",4       ,0   ,11    ,23  ,0        ,0        ,0           ,1           ,0.48  ,0.4697 ,0.72 ,0.2537
15933,248  ,"2012-11-01",4       ,1   ,11    ,13  ,0        ,4        ,1           ,2           ,0.4   ,0.4091 ,0.58 ,0.1642
12782,640  ,"2012-06-21",3       ,1   ,6     ,18  ,0        ,4        ,1           ,1           ,0.86  ,0.7879 ,0.41 ,0.194
11274,248  ,"2012-04-19",2       ,1   ,4     ,22  ,0        ,4        ,1           ,1           ,0.52  ,0.5    ,0.59 ,0.194
16250,396  ,"2012-11-14",4       ,1   ,11    ,19  ,0        ,3        ,1           ,1           ,0.3   ,0.303  ,0.52 ,0.1642
9410 ,97   ,"2012-02-01",1       ,1   ,2     ,23  ,0        ,3        ,1           ,1           ,0.46  ,0.4545 ,0.63 ,0.0896
49   ,2    ,"2011-01-03",1       ,0   ,1     ,1   ,0        ,1        ,1           ,1           ,0.2   ,0.1667 ,0.44 ,0.4179
634  ,107  ,"2011-01-29",1       ,0   ,1     ,16  ,0        ,6        ,0           ,1           ,0.24  ,0.2424 ,0.6  ,0.1642
11264,264  ,"2012-04-19",2       ,1   ,4     ,12  ,0        ,4        ,1           ,1           ,0.54  ,0.5152 ,0.49 ,0
12298,254  ,"2012-06-01",2       ,1   ,6     ,14  ,0        ,5        ,1           ,3           ,0.72  ,0.6818 ,0.66 ,0.2836
1895 ,233  ,"2011-03-24",2       ,0   ,3     ,17  ,0        ,4        ,1           ,2           ,0.3   ,0.2879 ,0.7  ,0.2239
16354,2    ,"2012-11-19",4       ,1   ,11    ,3   ,0        ,1        ,1           ,2           ,0.36  ,0.3485 ,0.66 ,0.2239
12315,86   ,"2012-06-02",2       ,1   ,6     ,7   ,0        ,6        ,0           ,1           ,0.52  ,0.5    ,0.72 ,0.1045
9809 ,499  ,"2012-02-18",1       ,1   ,2     ,15  ,0        ,6        ,0           ,1           ,0.42  ,0.4242 ,0.41 ,0.2537
16146,466  ,"2012-11-10",4       ,1   ,11    ,11  ,0        ,6        ,0           ,1           ,0.4   ,0.4091 ,0.58 ,0.1045
11755,55   ,"2012-05-09",2       ,1   ,5     ,23  ,0        ,3        ,1           ,3           ,0.48  ,0.4697 ,0.82 ,0.194
3083 ,387  ,"2011-05-13",2       ,0   ,5     ,8   ,0        ,5        ,1           ,2           ,0.5   ,0.4848 ,0.88 ,0.194
10759,321  ,"2012-03-29",2       ,1   ,3     ,9   ,0        ,4        ,1           ,1           ,0.48  ,0.4697 ,0.48 ,0.4179
5760 ,140  ,"2011-09-02",3       ,0   ,9     ,10  ,0        ,5        ,1           ,2           ,0.64  ,0.6061 ,0.76 ,0.1642
12646,67   ,"2012-06-16",2       ,1   ,6     ,2   ,0        ,6        ,0           ,1           ,0.58  ,0.5455 ,0.53 ,0
5294 ,314  ,"2011-08-13",3       ,0   ,8     ,11  ,0        ,6        ,0           ,2           ,0.74  ,0.697  ,0.7  ,0.194
46   ,9    ,"2011-01-02",1       ,0   ,1     ,22  ,0        ,0        ,0           ,1           ,0.24  ,0.2121 ,0.44 ,0.2985
13443,473  ,"2012-07-19",3       ,1   ,7     ,7   ,0        ,4        ,1           ,1           ,0.74  ,0.6818 ,0.58 ,0.2836
599  ,1    ,"2011-01-28",1       ,0   ,1     ,3   ,0        ,5        ,1           ,2           ,0.2   ,0.2273 ,0.75 ,0.1045
4270 ,318  ,"2011-07-01",3       ,0   ,7     ,19  ,0        ,5        ,1           ,1           ,0.78  ,0.6667 ,0.25 ,0.194
8649 ,52   ,"2012-01-01",1       ,1   ,1     ,3   ,0        ,0        ,0           ,1           ,0.3   ,0.3333 ,0.81 ,0
15685,731  ,"2012-10-20",4       ,1   ,10    ,17  ,0        ,6        ,0           ,1           ,0.54  ,0.5152 ,0.37 ,0.2239
2780 ,407  ,"2011-04-30",2       ,0   ,4     ,17  ,0        ,6        ,0           ,1           ,0.56  ,0.5303 ,0.43 ,0.1343
7059 ,454  ,"2011-10-26",4       ,0   ,10    ,17  ,0        ,3        ,1           ,2           ,0.52  ,0.5    ,0.77 ,0.1045
8530 ,3    ,"2011-12-27",1       ,0   ,12    ,3   ,0        ,2        ,1           ,2           ,0.3   ,0.2879 ,0.61 ,0.2239
8102 ,20   ,"2011-12-09",4       ,0   ,12    ,5   ,0        ,5        ,1           ,1           ,0.22  ,0.2727 ,0.8  ,0
12787,146  ,"2012-06-21",3       ,1   ,6     ,23  ,0        ,4        ,1           ,1           ,0.8   ,0.7727 ,0.59 ,0.0896
15297,294  ,"2012-10-04",4       ,1   ,10    ,13  ,0        ,4        ,1           ,2           ,0.72  ,0.6667 ,0.58 ,0.3284
11970,251  ,"2012-05-18",2       ,1   ,5     ,22  ,0        ,5        ,1           ,1           ,0.56  ,0.5303 ,0.52 ,0.3284
899  ,46   ,"2011-02-09",1       ,0   ,2     ,22  ,0        ,3        ,1           ,3           ,0.16  ,0.1667 ,0.8  ,0.1642
16334,42   ,"2012-11-18",4       ,1   ,11    ,7   ,0        ,0        ,0           ,1           ,0.28  ,0.2727 ,0.81 ,0.194
9099 ,27   ,"2012-01-20",1       ,1   ,1     ,0   ,0        ,5        ,1           ,2           ,0.26  ,0.2273 ,0.48 ,0.2985
8477 ,24   ,"2011-12-24",1       ,0   ,12    ,20  ,0        ,6        ,0           ,1           ,0.26  ,0.2727 ,0.56 ,0.1343
774  ,99   ,"2011-02-04",1       ,0   ,2     ,16  ,0        ,5        ,1           ,2           ,0.3   ,0.2879 ,0.42 ,0.2239
10137,168  ,"2012-03-03",1       ,1   ,3     ,10  ,0        ,6        ,0           ,2           ,0.4   ,0.4091 ,0.87 ,0
5763 ,279  ,"2011-09-02",3       ,0   ,9     ,13  ,0        ,5        ,1           ,2           ,0.68  ,0.6364 ,0.65 ,0.1343
5889 ,96   ,"2011-09-07",3       ,0   ,9     ,20  ,0        ,3        ,1           ,3           ,0.64  ,0.5758 ,0.89 ,0.0896
16856,5    ,"2012-12-10",4       ,1   ,12    ,2   ,0        ,1        ,1           ,2           ,0.38  ,0.3939 ,0.94 ,0.1045
8928 ,240  ,"2012-01-12",1       ,1   ,1     ,20  ,0        ,4        ,1           ,2           ,0.42  ,0.4242 ,0.71 ,0.194
8535 ,164  ,"2011-12-27",1       ,0   ,12    ,8   ,0        ,2        ,1           ,2           ,0.3   ,0.303  ,0.65 ,0.1642
5102 ,147  ,"2011-08-05",3       ,0   ,8     ,11  ,0        ,5        ,1           ,2           ,0.76  ,0.697  ,0.52 ,0.2537
12226,238  ,"2012-05-29",2       ,1   ,5     ,14  ,0        ,2        ,1           ,1           ,0.82  ,0.7727 ,0.52 ,0.4179
14708,41   ,"2012-09-10",3       ,1   ,9     ,0   ,0        ,1        ,1           ,1           ,0.56  ,0.5303 ,0.52 ,0.2836
11456,307  ,"2012-04-27",2       ,1   ,4     ,12  ,0        ,5        ,1           ,1           ,0.46  ,0.4545 ,0.36 ,0.3582
8802 ,445  ,"2012-01-07",1       ,1   ,1     ,13  ,0        ,6        ,0           ,1           ,0.44  ,0.4394 ,0.44 ,0.194
10828,97   ,"2012-04-01",2       ,1   ,4     ,6   ,0        ,0        ,0           ,2           ,0.36  ,0.3485 ,0.76 ,0.1343
3627 ,113  ,"2011-06-05",2       ,0   ,6     ,0   ,0        ,0        ,0           ,1           ,0.64  ,0.6212 ,0.57 ,0.0896
2268 ,54   ,"2011-04-09",2       ,0   ,4     ,8   ,0        ,6        ,0           ,2           ,0.32  ,0.303  ,0.93 ,0.1642
14291,305  ,"2012-08-23",3       ,1   ,8     ,15  ,0        ,4        ,1           ,1           ,0.78  ,0.697  ,0.46 ,0.1343
9782 ,198  ,"2012-02-17",1       ,1   ,2     ,12  ,0        ,5        ,1           ,1           ,0.38  ,0.3939 ,0.46 ,0.3881
2742 ,5    ,"2011-04-29",2       ,0   ,4     ,3   ,0        ,5        ,1           ,1           ,0.46  ,0.4545 ,0.59 ,0.0896
7722 ,323  ,"2011-11-23",4       ,0   ,11    ,8   ,0        ,3        ,1           ,2           ,0.48  ,0.4697 ,0.94 ,0.1045
502  ,33   ,"2011-01-22",1       ,0   ,1     ,23  ,0        ,6        ,0           ,1           ,0.04  ,0.0758 ,0.57 ,0.1045
8290 ,43   ,"2011-12-17",4       ,0   ,12    ,1   ,0        ,6        ,0           ,2           ,0.3   ,0.2879 ,0.52 ,0.2537
10451,260  ,"2012-03-16",1       ,1   ,3     ,13  ,0        ,5        ,1           ,2           ,0.46  ,0.4545 ,0.77 ,0.0896
14848,330  ,"2012-09-15",3       ,1   ,9     ,20  ,0        ,6        ,0           ,1           ,0.6   ,0.6212 ,0.43 ,0.0896
16396,157  ,"2012-11-20",4       ,1   ,11    ,21  ,0        ,2        ,1           ,1           ,0.36  ,0.3788 ,0.71 ,0
1407 ,51   ,"2011-03-03",1       ,0   ,3     ,21  ,0        ,4        ,1           ,1           ,0.18  ,0.2121 ,0.4  ,0.1045
1207 ,235  ,"2011-02-23",1       ,0   ,2     ,8   ,0        ,3        ,1           ,1           ,0.14  ,0.1515 ,0.54 ,0.1642
15699,56   ,"2012-10-21",4       ,1   ,10    ,7   ,0        ,0        ,0           ,1           ,0.4   ,0.4091 ,0.62 ,0
12350,496  ,"2012-06-03",2       ,1   ,6     ,18  ,0        ,0        ,0           ,1           ,0.7   ,0.6364 ,0.34 ,0.2537
12177,498  ,"2012-05-27",2       ,1   ,5     ,13  ,0        ,0        ,0           ,1           ,0.76  ,0.7121 ,0.58 ,0.194
2980 ,33   ,"2011-05-09",2       ,0   ,5     ,1   ,0        ,1        ,1           ,1           ,0.44  ,0.4394 ,0.88 ,0
5890 ,38   ,"2011-09-07",3       ,0   ,9     ,21  ,0        ,3        ,1           ,3           ,0.64  ,0.5758 ,0.89 ,0.0896
12342,404  ,"2012-06-03",2       ,1   ,6     ,10  ,0        ,0        ,0           ,1           ,0.62  ,0.6212 ,0.43 ,0.2239
14786,195  ,"2012-09-13",3       ,1   ,9     ,6   ,0        ,4        ,1           ,1           ,0.5   ,0.4848 ,0.82 ,0
14924,26   ,"2012-09-19",3       ,1   ,9     ,0   ,0        ,3        ,1           ,2           ,0.56  ,0.5303 ,0.68 ,0.2836
14582,839  ,"2012-09-04",3       ,1   ,9     ,18  ,0        ,2        ,1           ,1           ,0.76  ,0.7424 ,0.75 ,0.2239
13544,314  ,"2012-07-23",3       ,1   ,7     ,12  ,0        ,1        ,1           ,2           ,0.8   ,0.7424 ,0.52 ,0.1642
9952 ,178  ,"2012-02-24",1       ,1   ,2     ,16  ,0        ,5        ,1           ,3           ,0.4   ,0.4091 ,0.87 ,0.194
6365 ,356  ,"2011-09-27",4       ,0   ,9     ,18  ,0        ,2        ,1           ,2           ,0.64  ,0.5758 ,0.89 ,0.2239
6348 ,10   ,"2011-09-27",4       ,0   ,9     ,1   ,0        ,2        ,1           ,1           ,0.62  ,0.5455 ,0.94 ,0.1642
15116,65   ,"2012-09-27",4       ,1   ,9     ,0   ,0        ,4        ,1           ,1           ,0.6   ,0.5758 ,0.78 ,0.0896
5219 ,399  ,"2011-08-10",3       ,0   ,8     ,8   ,0        ,3        ,1           ,1           ,0.74  ,0.6667 ,0.51 ,0.194
12200,525  ,"2012-05-28",2       ,1   ,5     ,12  ,1        ,1        ,0           ,1           ,0.76  ,0.7121 ,0.62 ,0.1343
1667 ,14   ,"2011-03-15",1       ,0   ,3     ,0   ,0        ,2        ,1           ,1           ,0.32  ,0.3485 ,0.53 ,0
12128,321  ,"2012-05-25",2       ,1   ,5     ,12  ,0        ,5        ,1           ,1           ,0.72  ,0.6818 ,0.66 ,0.1045
